date,time,global_active_power,temperature,time_of_day,occupancy,occupancy_confidence,ac_on,ac_eco,lamp_on,tv_on
27/01/2024,01:40:00,0.751,23,1.0,1,0.51,1,0,1,0
27/01/2024,01:50:00,0.058,22,1.0,1,0.46,0,0,1,0
27/01/2024,02:00:00,0.183,25,1.0,1,0.78,0,0,1,1
27/01/2024,02:10:00,0.152,28,1.0,0,0.6,0,0,0,1
27/01/2024,02:20:00,0.046,25,1.0,0,0.53,0,0,1,0
27/01/2024,02:30:00,0.866,25,1.0,1,0.61,1,0,1,1
27/01/2024,02:40:00,0.029,25,1.0,1,0.54,0,0,0,0
27/01/2024,02:50:00,0.059,25,1.0,0,0.61,0,0,1,0
27/01/2024,03:00:00,0.189,24,1.0,1,0.56,0,0,1,1
27/01/2024,03:10:00,0.039,27,1.0,1,0.56,0,0,0,0
27/01/2024,03:20:00,0.037,26,1.0,0,0.54,0,0,1,0
27/01/2024,03:30:00,0.722,26,1.0,0,0.45,1,0,0,0
27/01/2024,03:40:00,0.701,24,1.0,0,0.69,1,0,0,0
27/01/2024,03:50:00,0.653,28,1.0,1,0.48,1,1,0,1
27/01/2024,04:00:00,0.01,27,1.0,0,0.45,0,0,0,0
27/01/2024,04:10:00,0.184,25,1.0,1,0.54,0,0,1,1
27/01/2024,04:20:00,0.542,28,1.0,1,0.48,1,1,1,0
27/01/2024,04:30:00,0.058,26,1.0,1,0.55,0,0,1,0
27/01/2024,04:40:00,0.189,25,1.0,1,0.6,0,0,1,1
27/01/2024,04:50:00,0.74,26,1.0,1,0.62,1,0,1,0
27/01/2024,05:00:00,0.848,24,1.0,1,0.61,1,0,1,1
27/01/2024,05:10:00,0.826,28,1.0,1,0.53,1,0,0,1
27/01/2024,05:20:00,0.01,25,1.0,0,0.55,0,0,0,0
27/01/2024,05:30:00,0.851,26,1.0,1,0.58,1,0,1,1
27/01/2024,05:40:00,0.02,25,1.0,1,0.43,0,0,1,0
27/01/2024,05:50:00,0.148,28,1.0,1,0.59,0,0,0,1
27/01/2024,06:00:00,0.732,28,0.0,1,0.45,1,0,0,0
27/01/2024,06:10:00,0.01,28,0.0,0,0.69,0,0,0,0
27/01/2024,06:20:00,0.706,27,0.0,1,0.52,1,0,0,0
27/01/2024,06:30:00,0.022,27,0.0,0,0.54,0,0,0,0
27/01/2024,06:40:00,0.842,29,0.0,1,0.5,1,0,0,1
27/01/2024,06:50:00,0.737,28,0.0,1,0.51,1,0,0,0
27/01/2024,07:00:00,0.719,30,0.0,0,1.0,1,0,0,0
27/01/2024,07:10:00,0.495,28,0.0,0,0.97,1,1,0,0
27/01/2024,07:20:00,0.762,30,0.0,1,0.79,1,0,1,0
27/01/2024,07:30:00,0.01,31,0.0,0,1.0,0,0,0,0
27/01/2024,07:40:00,0.909,31,0.0,1,0.98,1,0,0,0
27/01/2024,07:50:00,0.027,29,0.0,0,0.88,0,0,0,0
27/01/2024,08:00:00,0.01,30,0.0,0,0.92,0,0,0,0
27/01/2024,08:10:00,0.01,30,0.0,0,0.9,0,0,0,0
27/01/2024,08:20:00,0.01,30,0.0,0,1.0,0,0,0,0
27/01/2024,08:30:00,0.695,30,0.0,1,0.84,1,0,0,0
27/01/2024,08:40:00,0.01,30,0.0,0,0.91,0,0,0,0
27/01/2024,08:50:00,0.934,31,0.0,1,0.87,1,0,0,0
27/01/2024,09:00:00,0.711,29,0.0,1,0.8,1,0,0,0
27/01/2024,09:10:00,0.05,29,0.0,1,1.0,0,0,0,0
27/01/2024,09:20:00,0.724,29,0.0,1,0.82,1,0,0,0
27/01/2024,09:30:00,0.025,29,0.0,0,0.92,0,0,0,0
27/01/2024,09:40:00,0.01,29,0.0,0,0.78,0,0,0,0
27/01/2024,09:50:00,0.908,32,0.0,0,0.87,1,0,0,0
27/01/2024,10:00:00,0.693,30,0.0,1,0.93,1,0,0,0
27/01/2024,10:10:00,0.01,32,0.0,0,0.84,0,0,0,0
27/01/2024,10:20:00,0.01,32,0.0,0,0.94,0,0,0,0
27/01/2024,10:30:00,0.01,29,0.0,0,0.88,0,0,0,0
27/01/2024,10:40:00,0.022,33,0.0,0,0.98,0,0,0,0
27/01/2024,10:50:00,0.01,33,0.0,0,1.0,0,0,0,0
27/01/2024,11:00:00,0.023,30,0.0,0,0.86,0,0,0,0
27/01/2024,11:10:00,0.888,33,0.0,0,0.91,1,0,0,0
27/01/2024,11:20:00,0.017,31,0.0,0,0.91,0,0,0,0
27/01/2024,11:30:00,0.903,32,0.0,0,0.94,1,0,0,0
27/01/2024,11:40:00,0.014,30,0.0,0,0.9,0,0,0,0
27/01/2024,11:50:00,0.523,29,0.0,0,0.91,1,1,0,0
27/01/2024,12:00:00,0.488,31,0.0,0,0.88,1,1,0,0
27/01/2024,12:10:00,0.932,32,0.0,1,0.91,1,0,0,0
27/01/2024,12:20:00,0.01,31,0.0,0,0.99,0,0,0,0
27/01/2024,12:30:00,0.738,30,0.0,0,0.95,1,0,0,0
27/01/2024,12:40:00,0.911,31,0.0,0,0.95,1,0,0,0
27/01/2024,12:50:00,0.03,32,0.0,0,0.95,0,0,0,0
27/01/2024,13:00:00,0.011,32,0.0,0,0.89,0,0,0,0
27/01/2024,13:10:00,0.514,32,0.0,0,0.92,1,1,0,0
27/01/2024,13:20:00,0.012,31,0.0,0,0.82,0,0,0,0
27/01/2024,13:30:00,0.507,33,0.0,0,0.99,1,1,0,0
27/01/2024,13:40:00,0.706,30,0.0,0,0.71,1,0,0,0
27/01/2024,13:50:00,0.013,32,0.0,0,0.89,0,0,0,0
27/01/2024,14:00:00,0.018,33,0.0,0,0.98,0,0,0,0
27/01/2024,14:10:00,0.914,32,0.0,1,0.8,1,0,0,0
27/01/2024,14:20:00,0.018,31,0.0,0,0.93,0,0,0,0
27/01/2024,14:30:00,0.01,30,0.0,0,0.85,0,0,0,0
27/01/2024,14:40:00,0.924,33,0.0,0,0.87,1,0,0,0
27/01/2024,14:50:00,0.01,29,0.0,0,0.97,0,0,0,0
27/01/2024,15:00:00,0.01,29,0.0,0,0.91,0,0,0,0
27/01/2024,15:10:00,0.738,30,0.0,1,0.76,1,0,0,0
27/01/2024,15:20:00,0.031,32,0.0,0,0.83,0,0,0,0
27/01/2024,15:30:00,0.01,31,0.0,0,0.97,0,0,0,0
27/01/2024,15:40:00,0.726,29,0.0,1,0.93,1,0,0,0
27/01/2024,15:50:00,0.705,30,0.0,1,1.0,1,0,0,0
27/01/2024,16:00:00,0.01,29,0.0,0,1.0,0,0,0,0
27/01/2024,16:10:00,0.01,29,0.0,0,0.88,0,0,0,0
27/01/2024,16:20:00,0.01,31,0.0,0,1.0,0,0,0,0
27/01/2024,16:30:00,0.01,27,0.0,0,0.9,0,0,0,0
27/01/2024,16:40:00,0.01,32,0.0,0,0.83,0,0,0,0
27/01/2024,16:50:00,0.01,30,0.0,0,0.86,0,0,0,0
27/01/2024,17:00:00,0.907,31,0.0,1,0.74,1,0,0,0
27/01/2024,17:10:00,0.01,28,0.0,1,1.0,0,0,0,0
27/01/2024,17:20:00,0.674,28,0.0,1,1.0,1,1,1,1
27/01/2024,17:30:00,0.706,26,0.0,1,0.83,1,0,0,0
27/01/2024,17:40:00,0.02,28,0.0,0,0.88,0,0,0,0
27/01/2024,17:50:00,0.01,29,0.0,0,0.91,0,0,0,0
27/01/2024,18:00:00,0.651,30,1.0,1,0.83,1,1,1,1
27/01/2024,18:10:00,0.111,26,1.0,1,0.78,0,0,0,1
27/01/2024,18:20:00,0.731,27,1.0,1,0.89,1,0,1,0
27/01/2024,18:30:00,0.037,27,1.0,1,0.88,0,0,1,0
27/01/2024,18:40:00,0.859,25,1.0,1,0.87,1,0,1,1
27/01/2024,18:50:00,0.144,28,1.0,0,0.92,0,0,0,1
27/01/2024,19:00:00,0.173,26,1.0,1,1.0,0,0,1,1
27/01/2024,19:10:00,0.01,27,1.0,0,0.88,0,0,0,0
27/01/2024,19:20:00,0.037,26,1.0,1,0.91,0,0,1,0
27/01/2024,19:30:00,0.829,25,1.0,1,0.95,1,0,0,1
27/01/2024,19:40:00,0.01,26,1.0,1,0.94,0,0,0,0
27/01/2024,19:50:00,0.171,26,1.0,1,0.86,0,0,1,1
27/01/2024,20:00:00,0.857,25,1.0,1,0.91,1,0,1,1
27/01/2024,20:10:00,0.048,25,1.0,1,0.94,0,0,1,0
27/01/2024,20:20:00,0.161,26,1.0,1,0.82,0,0,1,1
27/01/2024,20:30:00,0.872,28,1.0,1,0.99,1,0,1,1
27/01/2024,20:40:00,0.192,26,1.0,1,1.0,0,0,1,1
27/01/2024,20:50:00,0.143,27,1.0,1,0.85,0,0,0,1
27/01/2024,21:00:00,0.114,23,1.0,1,0.91,0,0,0,1
27/01/2024,21:10:00,0.168,25,1.0,1,0.94,0,0,0,1
27/01/2024,21:20:00,0.188,23,1.0,1,0.86,0,0,1,1
27/01/2024,21:30:00,0.12,23,1.0,1,0.93,0,0,0,1
27/01/2024,21:40:00,0.01,24,1.0,0,0.91,0,0,0,0
27/01/2024,21:50:00,0.755,26,1.0,1,0.8,1,0,1,0
27/01/2024,22:00:00,0.181,26,1.0,1,0.93,0,0,1,1
27/01/2024,22:10:00,0.157,25,1.0,1,0.82,0,0,0,1
27/01/2024,22:20:00,0.058,22,1.0,0,0.97,0,0,1,0
27/01/2024,22:30:00,0.86,24,1.0,1,0.85,1,0,1,1
27/01/2024,22:40:00,0.042,25,1.0,1,0.89,0,0,1,0
27/01/2024,22:50:00,0.179,24,1.0,1,1.0,0,0,1,1
27/01/2024,23:00:00,0.03,22,1.0,1,0.93,0,0,1,0
27/01/2024,23:10:00,0.192,23,1.0,1,0.82,0,0,1,1
27/01/2024,23:20:00,0.702,24,1.0,1,0.83,1,0,0,0
27/01/2024,23:30:00,0.144,25,1.0,1,0.86,0,0,0,1
27/01/2024,23:40:00,0.068,22,1.0,0,0.93,0,0,1,0
27/01/2024,23:50:00,0.096,24,1.0,1,0.93,0,0,1,0
28/01/2024,00:00:00,0.045,24,1.0,1,0.84,0,0,1,0
28/01/2024,00:10:00,0.166,25,1.0,1,0.82,0,0,1,1
28/01/2024,00:20:00,0.125,25,1.0,1,0.92,0,0,0,1
28/01/2024,00:30:00,0.173,25,1.0,1,0.89,0,0,1,1
28/01/2024,00:40:00,0.16,23,1.0,1,1.0,0,0,1,1
28/01/2024,00:50:00,0.068,22,1.0,1,0.9,0,0,1,0
28/01/2024,01:00:00,0.185,24,1.0,1,0.68,0,0,1,1
28/01/2024,01:10:00,0.046,26,1.0,1,0.47,0,0,1,0
28/01/2024,01:20:00,0.01,26,1.0,0,0.44,0,0,0,0
28/01/2024,01:30:00,0.163,25,1.0,1,0.47,0,0,1,1
28/01/2024,01:40:00,0.01,25,1.0,0,0.63,0,0,0,0
28/01/2024,01:50:00,0.877,25,1.0,1,0.67,1,0,1,1
28/01/2024,02:00:00,0.013,24,1.0,0,0.5,0,0,0,0
28/01/2024,02:10:00,0.882,24,1.0,1,0.52,1,0,1,1
28/01/2024,02:20:00,0.032,27,1.0,0,0.47,0,0,0,0
28/01/2024,02:30:00,0.054,23,1.0,1,0.42,0,0,1,0
28/01/2024,02:40:00,0.179,27,1.0,1,0.6,0,0,1,1
28/01/2024,02:50:00,0.087,25,1.0,1,0.57,0,0,1,0
28/01/2024,03:00:00,0.059,27,1.0,1,0.55,0,0,1,0
28/01/2024,03:10:00,0.863,23,1.0,1,0.45,1,0,1,1
28/01/2024,03:20:00,0.709,26,1.0,1,0.66,1,0,0,0
28/01/2024,03:30:00,0.105,24,1.0,0,0.51,0,0,0,1
28/01/2024,03:40:00,0.178,24,1.0,1,0.59,0,0,1,1
28/01/2024,03:50:00,0.822,26,1.0,0,0.45,1,0,0,1
28/01/2024,04:00:00,0.037,28,1.0,0,0.54,0,0,1,0
28/01/2024,04:10:00,0.157,25,1.0,1,0.57,0,0,1,1
28/01/2024,04:20:00,0.147,24,1.0,0,0.57,0,0,0,1
28/01/2024,04:30:00,0.826,26,1.0,1,0.56,1,0,0,1
28/01/2024,04:40:00,0.181,27,1.0,1,0.58,0,0,1,1
28/01/2024,04:50:00,0.676,28,1.0,1,0.47,1,1,1,1
28/01/2024,05:00:00,0.013,28,1.0,0,0.56,0,0,0,0
28/01/2024,05:10:00,0.044,27,1.0,1,0.56,0,0,1,0
28/01/2024,05:20:00,0.877,30,1.0,1,0.57,1,0,1,1
28/01/2024,05:30:00,0.164,28,1.0,1,0.56,0,0,1,1
28/01/2024,05:40:00,0.012,27,1.0,0,0.46,0,0,0,0
28/01/2024,05:50:00,0.187,25,1.0,1,0.46,0,0,1,1
28/01/2024,06:00:00,0.03,28,0.0,0,0.4,0,0,0,0
28/01/2024,06:10:00,0.01,28,0.0,0,0.61,0,0,0,0
28/01/2024,06:20:00,0.016,30,0.0,0,0.61,0,0,0,0
28/01/2024,06:30:00,0.019,29,0.0,0,0.61,0,0,0,0
28/01/2024,06:40:00,0.014,27,0.0,0,0.57,0,0,0,0
28/01/2024,06:50:00,0.721,29,0.0,1,0.4,1,0,0,0
28/01/2024,07:00:00,0.722,30,0.0,1,0.83,1,0,0,0
28/01/2024,07:10:00,0.038,31,0.0,1,0.91,0,0,0,0
28/01/2024,07:20:00,1.062,31,0.0,1,0.91,1,0,0,1
28/01/2024,07:30:00,0.01,31,0.0,1,0.88,0,0,0,0
28/01/2024,07:40:00,0.775,30,0.0,1,0.93,1,0,1,0
28/01/2024,07:50:00,0.717,30,0.0,1,0.9,1,0,0,0
28/01/2024,08:00:00,0.01,32,0.0,0,0.91,0,0,0,0
28/01/2024,08:10:00,0.139,28,0.0,1,0.86,0,0,0,1
28/01/2024,08:20:00,0.707,30,0.0,0,0.97,1,0,0,0
28/01/2024,08:30:00,0.01,29,0.0,1,0.87,0,0,0,0
28/01/2024,08:40:00,0.494,31,0.0,0,0.81,1,1,0,0
28/01/2024,08:50:00,0.511,33,0.0,0,0.85,1,1,0,0
28/01/2024,09:00:00,0.024,30,0.0,0,0.88,0,0,0,0
28/01/2024,09:10:00,0.021,27,0.0,0,0.97,0,0,0,0
28/01/2024,09:20:00,0.015,30,0.0,0,0.9,0,0,0,0
28/01/2024,09:30:00,0.936,33,0.0,0,0.89,1,0,0,0
28/01/2024,09:40:00,0.042,32,0.0,0,0.81,0,0,0,0
28/01/2024,09:50:00,0.017,32,0.0,0,0.95,0,0,0,0
28/01/2024,10:00:00,0.034,31,0.0,1,0.85,0,0,0,0
28/01/2024,10:10:00,0.515,30,0.0,1,0.89,1,1,0,0
28/01/2024,10:20:00,0.011,32,0.0,0,1.0,0,0,0,0
28/01/2024,10:30:00,0.524,30,0.0,1,0.94,1,1,0,0
28/01/2024,10:40:00,0.509,35,0.0,0,0.79,1,1,0,0
28/01/2024,10:50:00,0.01,33,0.0,1,0.78,0,0,0,0
28/01/2024,11:00:00,0.01,31,0.0,0,0.9,0,0,0,0
28/01/2024,11:10:00,0.01,31,0.0,1,0.82,0,0,0,0
28/01/2024,11:20:00,0.904,32,0.0,0,0.95,1,0,0,0
28/01/2024,11:30:00,0.01,32,0.0,0,0.9,0,0,0,0
28/01/2024,11:40:00,0.502,34,0.0,0,0.91,1,1,0,0
28/01/2024,11:50:00,0.01,32,0.0,0,0.85,0,0,0,0
28/01/2024,12:00:00,0.01,31,0.0,0,1.0,0,0,0,0
28/01/2024,12:10:00,0.01,35,0.0,0,1.0,0,0,0,0
28/01/2024,12:20:00,0.504,32,0.0,1,0.88,1,1,0,0
28/01/2024,12:30:00,0.906,33,0.0,0,0.92,1,0,0,0
28/01/2024,12:40:00,0.014,31,0.0,0,0.91,0,0,0,0
28/01/2024,12:50:00,0.921,32,0.0,0,0.88,1,0,0,0
28/01/2024,13:00:00,0.01,32,0.0,1,0.84,0,0,0,0
28/01/2024,13:10:00,0.01,29,0.0,0,0.82,0,0,0,0
28/01/2024,13:20:00,0.035,35,0.0,0,0.82,0,0,0,0
28/01/2024,13:30:00,0.021,34,0.0,0,0.93,0,0,0,0
28/01/2024,13:40:00,0.898,31,0.0,0,0.86,1,0,0,0
28/01/2024,13:50:00,0.491,30,0.0,0,0.72,1,1,0,0
28/01/2024,14:00:00,0.01,32,0.0,0,0.93,0,0,0,0
28/01/2024,14:10:00,0.01,32,0.0,0,0.9,0,0,0,0
28/01/2024,14:20:00,0.02,32,0.0,0,0.99,0,0,0,0
28/01/2024,14:30:00,0.01,31,0.0,0,0.93,0,0,0,0
28/01/2024,14:40:00,0.01,32,0.0,0,0.8,0,0,0,0
28/01/2024,14:50:00,0.937,33,0.0,1,0.74,1,0,0,0
28/01/2024,15:00:00,0.01,32,0.0,0,0.85,0,0,0,0
28/01/2024,15:10:00,0.011,29,0.0,0,0.86,0,0,0,0
28/01/2024,15:20:00,0.01,33,0.0,0,0.97,0,0,0,0
28/01/2024,15:30:00,0.022,33,0.0,0,0.9,0,0,0,0
28/01/2024,15:40:00,0.883,35,0.0,0,0.98,1,0,0,0
28/01/2024,15:50:00,0.704,28,0.0,1,0.81,1,0,0,0
28/01/2024,16:00:00,0.479,30,0.0,0,0.97,1,1,0,0
28/01/2024,16:10:00,0.71,27,0.0,0,0.95,1,0,0,0
28/01/2024,16:20:00,0.903,31,0.0,0,0.76,1,0,0,0
28/01/2024,16:30:00,0.686,29,0.0,1,0.99,1,0,0,0
28/01/2024,16:40:00,0.965,32,0.0,1,0.91,1,0,1,0
28/01/2024,16:50:00,0.02,28,0.0,0,0.93,0,0,0,0
28/01/2024,17:00:00,0.025,27,0.0,1,0.84,0,0,0,0
28/01/2024,17:10:00,0.027,28,0.0,1,0.99,0,0,1,0
28/01/2024,17:20:00,0.01,26,0.0,1,0.82,0,0,0,0
28/01/2024,17:30:00,0.028,30,0.0,0,0.96,0,0,0,0
28/01/2024,17:40:00,0.022,25,0.0,0,0.96,0,0,0,0
28/01/2024,17:50:00,0.731,28,0.0,1,0.83,1,0,0,0
28/01/2024,18:00:00,0.866,25,1.0,1,1.0,1,0,1,1
28/01/2024,18:10:00,0.748,27,1.0,1,0.92,1,0,1,0
28/01/2024,18:20:00,0.759,30,1.0,1,0.95,1,0,1,0
28/01/2024,18:30:00,0.73,28,1.0,1,0.79,1,0,1,0
28/01/2024,18:40:00,0.173,26,1.0,1,1.0,0,0,1,1
28/01/2024,18:50:00,0.908,27,1.0,1,0.81,1,0,1,1
28/01/2024,19:00:00,0.165,27,1.0,1,0.97,0,0,1,1
28/01/2024,19:10:00,0.01,28,1.0,0,0.83,0,0,0,0
28/01/2024,19:20:00,0.056,25,1.0,1,0.86,0,0,1,0
28/01/2024,19:30:00,0.036,27,1.0,1,0.96,0,0,1,0
28/01/2024,19:40:00,0.748,22,1.0,1,0.97,1,0,1,0
28/01/2024,19:50:00,0.186,25,1.0,1,0.81,0,0,1,1
28/01/2024,20:00:00,0.138,25,1.0,0,0.98,0,0,0,1
28/01/2024,20:10:00,0.043,27,1.0,1,0.97,0,0,1,0
28/01/2024,20:20:00,0.183,26,1.0,1,0.83,0,0,1,1
28/01/2024,20:30:00,0.01,23,1.0,0,1.0,0,0,0,0
28/01/2024,20:40:00,0.013,24,1.0,1,0.8,0,0,0,0
28/01/2024,20:50:00,0.164,26,1.0,1,0.86,0,0,1,1
28/01/2024,21:00:00,0.015,25,1.0,1,0.93,0,0,1,0
28/01/2024,21:10:00,0.112,24,1.0,1,0.84,0,0,0,1
28/01/2024,21:20:00,0.17,24,1.0,1,0.92,0,0,1,1
28/01/2024,21:30:00,0.721,26,1.0,1,0.92,1,0,0,0
28/01/2024,21:40:00,0.05,24,1.0,1,0.89,0,0,1,0
28/01/2024,21:50:00,0.746,24,1.0,1,0.96,1,0,1,0
28/01/2024,22:00:00,0.762,28,1.0,1,0.88,1,0,1,0
28/01/2024,22:10:00,0.754,22,1.0,1,0.92,1,0,1,0
28/01/2024,22:20:00,0.725,22,1.0,1,0.98,1,0,0,0
28/01/2024,22:30:00,0.839,25,1.0,1,0.96,1,0,0,1
28/01/2024,22:40:00,0.739,23,1.0,0,0.96,1,0,1,0
28/01/2024,22:50:00,0.72,24,1.0,0,0.82,1,0,0,0
28/01/2024,23:00:00,0.144,23,1.0,0,0.94,0,0,0,1
28/01/2024,23:10:00,0.031,24,1.0,0,0.84,0,0,0,0
28/01/2024,23:20:00,0.042,26,1.0,1,0.81,0,0,1,0
28/01/2024,23:30:00,0.745,25,1.0,1,0.89,1,0,1,0
28/01/2024,23:40:00,0.883,25,1.0,1,0.84,1,0,1,1
28/01/2024,23:50:00,0.183,22,1.0,1,0.96,0,0,1,1
29/01/2024,00:00:00,0.122,22,1.0,1,0.96,0,0,0,1
29/01/2024,00:10:00,0.16,22,1.0,1,0.77,0,0,1,1
29/01/2024,00:20:00,0.164,23,1.0,1,0.84,0,0,1,1
29/01/2024,00:30:00,0.171,25,1.0,0,0.8,0,0,1,1
29/01/2024,00:40:00,0.117,25,1.0,1,0.87,0,0,0,1
29/01/2024,00:50:00,0.176,24,1.0,1,0.93,0,0,1,1
29/01/2024,01:00:00,0.01,24,1.0,0,0.53,0,0,0,0
29/01/2024,01:10:00,0.01,23,1.0,1,0.51,0,0,0,0
29/01/2024,01:20:00,0.833,25,1.0,1,0.64,1,0,0,1
29/01/2024,01:30:00,0.156,25,1.0,1,0.39,0,0,1,1
29/01/2024,01:40:00,0.124,22,1.0,0,0.64,0,0,0,1
29/01/2024,01:50:00,0.128,25,1.0,0,0.51,0,0,0,1
29/01/2024,02:00:00,0.042,26,1.0,0,0.54,0,0,0,0
29/01/2024,02:10:00,0.03,24,1.0,0,0.51,0,0,1,0
29/01/2024,02:20:00,0.054,26,1.0,1,0.66,0,0,1,0
29/01/2024,02:30:00,0.115,29,1.0,0,0.46,0,0,0,1
29/01/2024,02:40:00,0.114,25,1.0,0,0.55,0,0,0,1
29/01/2024,02:50:00,0.737,26,1.0,1,0.59,1,0,1,0
29/01/2024,03:00:00,0.048,24,1.0,1,0.44,0,0,1,0
29/01/2024,03:10:00,0.732,26,1.0,0,0.49,1,0,0,0
29/01/2024,03:20:00,0.028,26,1.0,0,0.54,0,0,0,0
29/01/2024,03:30:00,0.01,26,1.0,0,0.49,0,0,0,0
29/01/2024,03:40:00,0.01,24,1.0,0,0.49,0,0,0,0
29/01/2024,03:50:00,0.139,26,1.0,1,0.53,0,0,0,1
29/01/2024,04:00:00,0.051,28,1.0,0,0.6,0,0,1,0
29/01/2024,04:10:00,0.16,27,1.0,1,0.53,0,0,1,1
29/01/2024,04:20:00,0.68,28,1.0,1,0.63,1,1,1,1
29/01/2024,04:30:00,0.074,26,1.0,0,0.48,0,0,1,0
29/01/2024,04:40:00,0.766,28,1.0,1,0.46,1,0,1,0
29/01/2024,04:50:00,0.07,27,1.0,0,0.68,0,0,1,0
29/01/2024,05:00:00,0.168,26,1.0,1,0.5,0,0,1,1
29/01/2024,05:10:00,0.534,28,1.0,1,0.46,1,1,1,0
29/01/2024,05:20:00,0.14,26,1.0,1,0.43,0,0,1,1
29/01/2024,05:30:00,0.139,27,1.0,1,0.63,0,0,1,1
29/01/2024,05:40:00,0.747,28,1.0,1,0.53,1,0,1,0
29/01/2024,05:50:00,0.878,28,1.0,1,0.53,1,0,1,1
29/01/2024,06:00:00,0.723,26,0.0,0,0.54,1,0,0,0
29/01/2024,06:10:00,0.514,30,0.0,1,0.62,1,1,0,0
29/01/2024,06:20:00,0.499,29,0.0,1,0.54,1,1,0,0
29/01/2024,06:30:00,0.02,27,0.0,0,0.71,0,0,0,0
29/01/2024,06:40:00,0.01,26,0.0,0,0.56,0,0,0,0
29/01/2024,06:50:00,0.693,29,0.0,1,0.62,1,0,0,0
29/01/2024,07:00:00,0.019,28,0.0,0,0.96,0,0,0,0
29/01/2024,07:10:00,0.01,29,0.0,0,0.9,0,0,0,0
29/01/2024,07:20:00,0.499,29,0.0,1,0.86,1,1,0,0
29/01/2024,07:30:00,0.01,27,0.0,1,0.92,0,0,0,0
29/01/2024,07:40:00,0.013,29,0.0,0,0.94,0,0,0,0
29/01/2024,07:50:00,0.019,29,0.0,0,0.86,0,0,0,0
29/01/2024,08:00:00,0.519,31,0.0,0,0.91,1,1,0,0
29/01/2024,08:10:00,0.501,29,0.0,1,0.99,1,1,0,0
29/01/2024,08:20:00,0.01,33,0.0,1,1.0,0,0,0,0
29/01/2024,08:30:00,0.021,28,0.0,0,0.96,0,0,0,0
29/01/2024,08:40:00,0.902,33,0.0,1,1.0,1,0,0,0
29/01/2024,08:50:00,0.696,30,0.0,1,0.86,1,0,0,0
29/01/2024,09:00:00,0.01,32,0.0,0,0.95,0,0,0,0
29/01/2024,09:10:00,0.01,31,0.0,0,0.99,0,0,0,0
29/01/2024,09:20:00,0.91,33,0.0,0,0.84,1,0,0,0
29/01/2024,09:30:00,0.01,31,0.0,0,0.87,0,0,0,0
29/01/2024,09:40:00,0.01,30,0.0,0,1.0,0,0,0,0
29/01/2024,09:50:00,0.898,34,0.0,0,0.83,1,0,0,0
29/01/2024,10:00:00,0.01,31,0.0,1,0.81,0,0,0,0
29/01/2024,10:10:00,0.52,32,0.0,0,1.0,1,1,0,0
29/01/2024,10:20:00,0.915,33,0.0,1,0.98,1,0,0,0
29/01/2024,10:30:00,0.503,30,0.0,1,0.93,1,1,0,0
29/01/2024,10:40:00,0.01,33,0.0,0,0.9,0,0,0,0
29/01/2024,10:50:00,0.528,31,0.0,0,0.87,1,1,0,0
29/01/2024,11:00:00,0.01,32,0.0,0,0.92,0,0,0,0
29/01/2024,11:10:00,0.91,32,0.0,0,1.0,1,0,0,0
29/01/2024,11:20:00,0.033,30,0.0,0,0.92,0,0,0,0
29/01/2024,11:30:00,0.026,31,0.0,0,1.0,0,0,0,0
29/01/2024,11:40:00,0.9,34,0.0,0,0.84,1,0,0,0
29/01/2024,11:50:00,0.526,33,0.0,0,0.9,1,1,0,0
29/01/2024,12:00:00,0.01,32,0.0,0,0.87,0,0,0,0
29/01/2024,12:10:00,0.01,32,0.0,0,0.82,0,0,0,0
29/01/2024,12:20:00,0.03,32,0.0,0,0.89,0,0,0,0
29/01/2024,12:30:00,0.899,34,0.0,0,0.93,1,0,0,0
29/01/2024,12:40:00,0.01,32,0.0,0,0.94,0,0,0,0
29/01/2024,12:50:00,0.504,32,0.0,0,1.0,1,1,0,0
29/01/2024,13:00:00,0.041,34,0.0,0,0.93,0,0,0,0
29/01/2024,13:10:00,0.01,31,0.0,0,0.98,0,0,0,0
29/01/2024,13:20:00,0.01,34,0.0,0,0.9,0,0,0,0
29/01/2024,13:30:00,0.01,29,0.0,0,1.0,0,0,0,0
29/01/2024,13:40:00,0.018,34,0.0,0,1.0,0,0,0,0
29/01/2024,13:50:00,0.509,31,0.0,0,0.94,1,1,0,0
29/01/2024,14:00:00,0.01,31,0.0,0,0.83,0,0,0,0
29/01/2024,14:10:00,0.519,29,0.0,0,0.86,1,1,0,0
29/01/2024,14:20:00,0.53,31,0.0,0,0.92,1,1,0,0
29/01/2024,14:30:00,0.686,30,0.0,0,0.93,1,0,0,0
29/01/2024,14:40:00,0.7,30,0.0,0,0.95,1,0,0,0
29/01/2024,14:50:00,0.018,31,0.0,0,0.93,0,0,0,0
29/01/2024,15:00:00,0.932,32,0.0,1,0.9,1,0,1,0
29/01/2024,15:10:00,0.01,31,0.0,0,0.86,0,0,0,0
29/01/2024,15:20:00,0.529,31,0.0,0,0.93,1,1,0,0
29/01/2024,15:30:00,0.519,29,0.0,0,1.0,1,1,0,0
29/01/2024,15:40:00,0.518,29,0.0,0,0.97,1,1,0,0
29/01/2024,15:50:00,0.021,33,0.0,0,0.94,0,0,0,0
29/01/2024,16:00:00,0.755,29,0.0,1,0.97,1,0,1,0
29/01/2024,16:10:00,0.01,32,0.0,0,0.87,0,0,0,0
